product_id,sku_name,categoria,costo_unitario,precio_lista
a33bc62b,ROP-SlateBlue-363,Ropa Mujer,44.38,72.43
e330c554,REL-Magenta-571,Relojería,26.81,44.34
4add0693,BEL-RosyBrown-147,Belleza,18.95,33.95
3001a89a,FAR-Brown-713,Farmacia,30.72,53.99
ae8c935c,MOD-Lavender-501,Moda,59.19,102.46
2080ff04,ROP-DarkOrange-775,Ropa Niño,34.25,61.15
35971328,MOD-FloralWhite-167,Moda,20.44,29.55
a4ea41a2,CAL-SlateBlue-492,Calzado,15.64,22.52
905de1a2,LEN-Silver-932,Lencería,19.9,28.13
a9ac9268,DEC-Ivory-398,Decoración,11.47,19.73
57ea8dc7,MAS-MidnightBlue-350,Mascotas,27.16,39.28
09535c7e,SAL-PaleGoldenRod-839,Salud,20.93,28.43
95bcabd8,ALI-BurlyWood-429,Alimentos,,12.4
c73fb0c0,FRU-Fuchsia-582,Frutas y Verduras,13.1,19.15
,FAR-Orchid-240,Farmacia,10.77,
94f8d1ce,MOD-SeaGreen-358,Moda,12.05,22.83
728e9d60,BEL-Thistle-267,Belleza,32.28,46.06
3031db74,CAR-DarkGray-398,Carnes,16.11,31.26
f1f23be1,PAP-LightYellow-925,Papelería,14.08,21.69
9cafec6c,CUI-DarkSlateGray-382,,34.52,57.52
a3fc3adb,PES-BurlyWood-234,Pescados,45.86,59.73
81f87fd7,DES-Crimson-648,Despensa,36.31,55.66
eebbcf81,MUE-MintCream-633,Muebles,57.17,95.23
ffd3cb5b,VIA-OldLace-904,Viaje,29.45,
d27f0a94,,Automotriz,,64.15
66775b24,BEL-PaleGreen-987,Belleza,18.06,26.22
e7794504,DES-SteelBlue-701,Despensa,46.1,61.21
53d58f2a,CAR-Green-339,,47.74,93.39
7b801108,ILU-DarkMagenta-862,Iluminación,88.02,165.34
4a1847f6,,Iluminación,10.42,15.71
170044e8,CAR-DarkViolet-453,CARNES,37.09,70.3
39a79cb4,ALI-Gray-921,Alimentos,11.48,20.68
bba76055,FRU-MediumOrchid-359,Frutas y Verduras,46.55,84.21
9d7e64c6,PAN-SpringGreen-701,Panadería,19.93,28.39
bd68ccaf,CUI-DarkKhaki-576,Cuidado del Bebé,7.95,12.74
33daf849,FER-Plum-942,Ferretería,27.77,40.71
dccdd409,FRU-DarkSeaGreen-757,Frutas y Verduras,6.37,8.61
8b5a439a,DES-GreenYellow-574,Despensa,43.6,65.06
3f187547,VIA-RosyBrown-432,Viaje,28.14,45.63
ecb5c138,JAR-GhostWhite-455,Jardín,16.73,32.53
03c5f023,PES-SlateBlue-332,Pescados,22.64,33.9
,MUE-PowderBlue-277,Muebles,8.15,12.34
b5bf61e9,LÁC-OldLace-157,Lácteos,34.55,47.93
9189d8b6,CAL-DarkSlateGray-517,Calzado,25.83,50.91
17e8ba35,PEQ-MidnightBlue-845,Pequeños Electrodomésticos,13.31,19.76
6d1dc6f8,MOD-Ivory-940,Moda,23.67,33.27
88461b99,PES-DarkCyan-610,Pescados,38.11,50.54
65fa359c,SAL-Red-997,Salud,45.71,79.68
a5fefed4,PEQ-Sienna-158,Pequeños Electrodomésticos,41.69,58.17
b46a4f89,,Juguetes,20.46,39.59
5ade16e7,BIS-PaleTurquoise-650,Bisutería,18.83,36.66
e9ad3d0e,FAR-Magenta-763,Farmacia,16.17,21.27
f0281fad,AUT-LightSeaGreen-952,Automotriz,50.31,97.36
db88219d,CUI-Lavender-912,Cuidado del Bebé,48.81,79.04
a6a6286d,AUT-Gainsboro-837,Automotriz,22.66,38.5
8de8b5d5,HOG-GreenYellow-921,Hogar,10.57,16.02
7b8c7688,FAR-DeepSkyBlue-108,Farmacia,18.6,31.04
ed810ebb,JAR-WhiteSmoke-708,Jardín,19.23,36.94
9e387a02,ACC-DarkCyan-672,Accesorios Móviles,31.11,55.17
94aa7efb,JAR-CadetBlue-798,Jardín,17.49,
8541e3ae,FAR-DarkSeaGreen-361,Farmacia,47.71,91.91
6142b53b,CAR-DarkKhaki-873,Carnes,18.02,28.65
98abf3fa,DEP-LightPink-327,Deportes,43.97,87.58
66eb6c85,REL-SaddleBrown-703,Relojería,54.58,73.37
8b87757c,BEL-DarkMagenta-325,Belleza,24.59,42.11
b90ec855,BEB-DarkSlateGray-359,Bebidas,13.52,23.69
ceff6f64,LIM-DarkOrange-925,Limpieza,10.21,16.52
7b0a2251,,,11.45,15.02
a7378e63,MUE-Moccasin-824,Muebles,23.9,42.37
e145a46e,PEQ-Crimson-448,Pequeños Electrodomésticos,8.93,16.95
1a6fc4c8,LÁC-OldLace-500,Lácteos,10.68,19.88
db7124f2,CON-LightGray-435,Congelados,23.98,45.36
8e3be05c,BIS-CornflowerBlue-494,Bisutería,15.02,25.09
6e9ac5c9,DES-SeaShell-978,Despensa,23.11,41.72
975f6acd,ILU-MediumSlateBlue-828,Iluminación,15.25,23.39
8becbe34,PES-Aqua-495,Pescados,20.31,35.96
41b67744,JAR-Peru-979,Jardín,23.46,43.06
58a05eaa,JAR-DarkKhaki-590,Jardín,28.8,55.64
3756568e,LEN-DarkGray-284,Lencería,15.76,25.99
aeadc121,ROP-PaleVioletRed-439,Ropa Hombre,17.46,25.62
7e6f72bd,HIG-Khaki-885,Higiene Personal,13.57,22.2
0dbd44e7,REL-Peru-533,Relojería,17.47,33.71
1631b570,DES-DarkSalmon-157,Despensa,22.64,44.45
fe834b22,FAR-MidnightBlue-115,,11.57,16.73
92beb6c1,ALI-Fuchsia-998,Alimentos,17.64,24.36
b69d3809,HIG-WhiteSmoke-835,Hiigene Personal,14.59,28.53
912f3094,AUT-PaleVioletRed-585,Automotriz,27.32,41.92
4e5a40ff,BEL-Gainsboro-736,Belleza,8.43,15.03
739bda9d,FER-SteelBlue-406,,58.02,99.83
8cdfe36b,SAL-LightGray-596,Salud,112.34,149.82
ffc09f91,MUE-LightSeaGreen-455,Muebles,8.28,10.99
2c9fdc4c,HOG-BurlyWood-805,Hogar,18.71,29.34
9bf7d369,CAM-DarkCyan-530,Camping,27.55,54.13
b33ea42d,CON-MediumBlue-607,Congelados,20.72,30.17
610eb2a5,LEN-DeepPink-410,Lenceía,29.54,43.23
96d47059,DEC-SteelBlue-967,Decoración,42.0,77.91
57185124,ROP-MidnightBlue-645,Ropa Mujer,22.63,39.38
13671534,DEC-WhiteSmoke-744,Decoración,17.1,28.48
ae62f4cc,HOG-SlateBlue-160,Hogar,8.82,16.67
404ba272,AUT-YellowGreen-331,Automotriz,18.1,34.34
0799061b,HIG-Aquamarine-312,Higiene Personal,16.41,25.36
972ae5ce,ILU-YellowGreen-151,Iluminación,106.57,181.1
4ff2bdfc,BIS-Thistle-910,Bisutería,31.54,54.54
8f6111ef,ROP-DarkGray-758,Ropa Niño,7.39,11.58
fe4fe2db,HOG-Magenta-494,Hogar,6.4,11.72
e615cf68,ACC-Gainsboro-779,Accesorios Móviles,5.87,11.49
b0de8755,FRU-PowderBlue-498,Frutas y Verduras,8.54,16.91
091c2ff0,ELE-GreenYellow-403,Electrónica,16.21,26.75
3da13881,JUG-MediumSeaGreen-881,Juguetes,20.55,33.03
ea48c2a8,ILU-MediumTurquoise-361,Iluminación,28.3,54.72
332402ff,CUI-Orange-265,Cuidado del Bebé,22.2,39.91
85a1f91e,TEL-Violet-761,Televisión y Audio,21.25,40.39
a83563b3,FRU-MediumSpringGreen-904,Frutas y Verduras,18.73,34.02
e6300064,ROP-White-104,Ropa Hombre,20.86,29.55
2f905351,MOD-Moccasin-262,Moda,7.48,12.9
0754578c,CAM-LightSlateGray-935,Camping,14.59,25.29
80842d28,BEB-SaddleBrown-165,Bebidas,17.35,34.19
7dcb4ceb,PES-Gold-747,Pescados,15.44,21.66
a084b785,SAL-Chartreuse-260,Salud,39.52,60.37
de787141,ROP-MediumOrchid-280,Ropa Mujer,10.81,15.65
61638cd8,LÁC-Linen-578,Lácteos,20.62,37.8
622c722e,MUE-Green-201,Muebles,16.05,21.96
f980a43c,TEL-GhostWhite-960,Televisión y Audio,18.76,33.91
,BIS-BlanchedAlmond-140,Bisutería,23.18,44.37
fdd1369f,VIA-SlateGray-546,Viaje,25.54,42.9
3eb9bb96,ACC-Teal-410,Accesorios Móviles,4.99,9.66
3ca9828c,LEN-LightYellow-940,Lencería,9.68,13.91
4cbbe205,HIG-MistyRose-862,Higiene Personal,45.72,76.78
fd08eae6,JUG-Tomato-690,Juguetes,19.73,39.34
7d110204,CAR-SandyBrown-211,Carnes,20.98,33.52
495101fd,ALI-LightCoral-877,Alimentos,32.27,55.63
84916fc0,PEQ-DeepPink-320,Pequeños Electrodomésticos,37.47,69.46
0927f12e,ROP-MediumVioletRed-990,Ropa Hombre,17.25,33.03
558f6a21,ACC-OldLace-762,Accesorios Móviles,4.5,6.93
8214c464,PEQ-Beige-303,Pequeños Electrodomésticos,12.78,16.95
4c4df778,PEQ-DarkViolet-205,Pequeños Electrodomésticos,38.4,51.87
d390c4c1,BEL-Blue-118,Belleza,,19.98
9abb9021,VIA-Orchid-951,Viaje,29.86,40.29
d0952b90,PES-Orange-737,Pescados,14.9,26.38
8360cc0e,DEP-LightYellow-324,Deportes,14.46,21.43
4e7eede7,HOG-MediumAquaMarine-757,Hogar,28.33,47.15
fe1c47a9,CUI-DarkSlateGray-418,Cuidado del Bebé,64.84,112.19
ecde8caa,MAS-RoyalBlue-838,Mascotas,29.04,49.89
695c3891,HOG-YellowGreen-626,Hogar,19.77,28.88
116bd645,ILU-DarkMagenta-689,Iluminación,31.84,44.98
3689b38c,LEN-LightBlue-976,Lencería,21.08,39.63
3dac5c20,DEC-Beige-883,Decoración,17.68,23.72
f5f3455c,PAN-MintCream-379,Panadería,8.86,16.86
8dd75b24,ELE-HoneyDew-415,Electrónica,34.48,62.74
356d16de,ALI-Silver-860,Alimentos,19.82,33.19
61223f63,ELE-DarkOliveGreen-551,Electrónica,17.51,25.81
9bdd60ff,MUE-LightSalmon-215,Muebles,24.26,37.35
8ef73677,CAR-SeaGreen-938,Carnes,11.54,19.92
c592a3de,LÁC-Wheat-662,Lácteos,17.55,34.52
f2287e1b,DEC-Linen-215,Decoración,23.78,46.06
be749072,DEC-Moccasin-878,Decoración,39.96,78.17
,LEN-Tan-521,Lencería,15.45,20.82
97319309,BIS-OliveDrab-497,Bisutería,31.04,53.27
5f98bdf7,JUG-Peru-834,Juguetes,17.79,32.45
4f2d80a3,DEC-DeepSkyBlue-534,Decoración,13.58,18.28
de1da173,BIS-DarkRed-580,Bisutería,22.53,30.74
4914fc41,LÁC-Maroon-823,Lácteos,26.83,42.56
,PAN-PaleGoldenRod-846,Panadería,21.29,32.24
fbae4504,DEP-Plum-899,Deportes,43.73,76.37
03788098,CAR-LightSalmon-637,Carnes,9.13,17.17
de9397fd,BEL-DarkSeaGreen-948,Belleza,25.5,33.46
0c3791ad,PES-DarkSalmon-543,Pescados,15.27,29.95
8a87c9df,CON-Turquoise-458,Congelados,45.47,74.62
b67bf9ef,MOD-LightYellow-960,Moda,39.84,55.93
56dc8595,MUE-PaleGreen-574,Muebles,18.34,33.25
e6f75cf5,CAL-MidnightBlue-468,Calzado,65.21,114.36
96e57793,LÁC-PowderBlue-884,Lácteos,26.17,44.33
dfe0984d,CAM-MediumPurple-812,Camping,30.69,44.16
c31e2c87,CAL-Tomato-864,,15.52,29.08
,CAM-LightYellow-995,Camping,11.64,20.17
d6143c96,REL-SandyBrown-397,Relojería,18.82,29.45
6e48646b,BEB-CornflowerBlue-372,Bebidas,20.61,34.71
,SAL-MidnightBlue-893,Salud,19.53,37.18
3f4cbe7a,CON-AntiqueWhite-444,Congelados,28.97,49.99
94d8d8fd,MUE-WhiteSmoke-399,Muebles,8.44,15.1
fdb8f606,PAN-Plum-119,Panadería,14.13,26.08
41fa99c5,SAL-DodgerBlue-839,Salud,15.11,25.87
132f3683,FRU-NavajoWhite-405,Frutas y Verduras,20.47,39.1
15e17e50,CAR-DarkGray-995,Carnes,27.7,37.83
d30f4a51,ROP-LightSalmon-926,Ropa Mujer,16.89,22.34
43f6fe8f,FAR-ForestGreen-726,Farmacia,15.03,21.28
73741d9c,CUI-DodgerBlue-771,Cuidado del Bebé,25.35,43.34
e4626fb7,CUI-DarkSeaGreen-749,Cuidado del Bebé,7.61,13.05
f656e82e,CUI-Yellow-428,Cuidado del Bebé,50.44,94.3
b5e65ebc,DES-PaleGreen-643,Despensa,28.23,41.82
,PEQ-Bisque-945,Pequeños Electrodomésticos,21.31,41.83
50e37e94,FAR-SlateBlue-534,Farmacia,13.56,23.18
52c304fd,LÁC-Olive-637,Lácteos,49.34,73.17
35dcd76b,MOD-Aqua-422,Moda,35.76,55.26
d773afa7,REL-AntiqueWhite-737,Relojería,14.02,18.92
22588461,INF-GhostWhite-274,Informática,34.07,60.03
8b9c19f8,JAR-LightGreen-113,,35.31,56.65
299bb965,CON-Aqua-630,Congelados,34.44,
bfb1fa20,BEL-Crimson-937,Belleza,33.4,45.79
bff2cc3a,FAR-Thistle-481,Farmacia,9.19,15.25
87ae155d,CUI-AliceBlue-770,Cuidado del Bebé,18.61,30.39
9587294f,HOG-Fuchsia-672,Hogar,28.69,49.23
dcd2c9ed,LIM-LightSalmon-257,Limpieza,25.86,48.22
3efc2ea2,FAR-Gray-969,Farmacia,143.59,256.65
6c41f609,CUI-Sienna-999,Cuidado del Bebé,28.14,46.81
c2a234d5,AUT-Gold-655,Automotriz,21.94,34.42
7b25963d,PAN-Tan-845,Panadería,15.65,31.06
8a9679a9,BEB-PapayaWhip-857,Bebidas,9.29,12.46
bddc3ad7,MAS-CornflowerBlue-263,Mascotas,3.96,5.32
2ebb97eb,FRU-Orchid-443,Frutas y Verduras,33.27,56.43
c4c2cb5a,LIM-HotPink-977,Limpieza,15.7,30.94
f8329b40,DEC-FireBrick-557,Decoración,5.48,
5ddfe772,JAR-DarkSeaGreen-461,Jardín,14.96,20.08
4758d7ee,HOG-OrangeRed-543,Hogar,18.02,27.06
,DES-Navy-106,Despensa,8.24,13.81
fdde9094,ELE-DarkTurquoise-607,Electrónica,9.08,17.39
437fe583,BEL-Fuchsia-792,Belleza,17.05,30.44
4b6abca3,PEQ-Black-762,Pequeños Electrodomésticos,30.86,51.17
0e1ccbe5,MAS-DarkSalmon-285,Mascotas,34.51,68.37
386fda90,VIA-DarkCyan-134,Viaje,15.12,20.18
b4eb8409, ELE-MediumVioletRed-875 ,Electrónica,35.34,60.99
5c4f3101,PAN-Turquoise-512,Panadería,11.76,21.23
62bdaae8,LEN-Red-277,Lencería,13.6,24.31
31201f3c,BEL-Lavender-496,Belleza,34.53,55.55
a22a5154,ACC-Snow-841,Accesorios Móviles,14.83,28.23
7f096b66,JAR-Thistle-636,Jardín,26.59,40.03
0c8da723,CON-LightSteelBlue-541,Congelados,10.29,17.35
52522abf,FER-GoldenRod-633,Ferretería,8.8,12.82
416da985,CAM-DeepPink-311,Camping,36.52,71.09
924122c8,CUI-Navy-460,Cuidado del Bebé,11.76,15.88
d538ee4b,ROP-DarkSlateGray-470,Ropa Niño,32.31,48.78
f7f71fb2,MUE-Navy-341,Muebles,26.84,44.0
4a20699e,AUT-IndianRed-939,Automotriz,15.65,30.35
,BEB-MediumSlateBlue-364,Bebidas,18.43,30.63
5711b072,FAR-Linen-206,Farmacia,30.74,61.3
67590fb7,ROP-Lime-913,Ropa Mujer,19.14,36.38
d868a91b,JAR-LightSkyBlue-329,Jardín,15.19,29.74
11071e2e,MAS-Gold-427,Mascotas,21.39,
343a9765,ILU-Peru-471,Iluminación,60.09,84.74
147ed6e0,PAP-HotPink-103,Papelería,36.17,64.35
8c1c8626,ROP-GhostWhite-782,,22.32,42.55
328bbfad,BEL-LemonChiffon-522,Belleza,21.74,31.33
55d20797,MAS-MediumBlue-190,Mascotas,21.8,38.65
83529088,ROP-RosyBrown-284,Ropa Hombre,16.95,24.14
d400e523,FAR-Black-101,Farmacia,46.58,
c44e0b34,DEP-LightCoral-762,Deportes,19.52,36.82
2d525a1f,LIM-SkyBlue-957,Limpieza,10.15,13.64
e1e34351,FER-DimGray-593,Ferretería,12.69,21.91
8c308596,DES-GoldenRod-212,Despensa,11.36,17.88
4d7375d0,MOD-MistyRose-239,Moda,49.39,65.94
ad782db3,LÁC-Plum-333,Lácteos,13.96,27.31
6a0943ad,DES-Olive-638,Despensa,42.55,76.02
e91791da,CAL-DarkMagenta-595,Calzado,37.02,
794ab3b0,ROP-HoneyDew-209,Ropa Hombre,34.39,53.56
3ed4e406,TEL-SteelBlue-142,Televisión y Audio,11.43,20.84
e38173df,MAS-DodgerBlue-402,Mascotas,9.48,17.99
b244e2c1,SAL-Wheat-350,Salud,22.31,32.82
f58ab68a,ELE-MediumAquaMarine-344,Electrónica,4.38,6.69
12300fd7,FAR-DarkViolet-725,Farmacia,16.54,25.31
cac7d365,ELE-LightCyan-606,Electrónica,36.48,58.7
0575fdde,DES-Lime-820,Despensa,51.92,83.38
e767b89a,PAP-DarkGoldenRod-370,Papelería,36.88,63.94
9093ae1f,PEQ-MediumAquaMarine-764,Pequeños Electrodomésticos,25.52,43.3
fae282ab,CAM-Sienna-328,Camping,8.47,14.46
0e0ce5ee,DEC-BlueViolet-479,Decoración,4.57,7.68
69cc0f0a,CON-Gold-339,Congelados,14.77,28.7
2c024c64,LIM-LightGray-153,Limpieza,7.84,13.37
b31665b9,ROP-GreenYellow-247,Ropa Niño,13.85,24.59
d0719278,PES-RosyBrown-718,Pescados,11.4,20.08
e9da4ccf,PAP-SkyBlue-944,Papelería,20.11,33.56
8cc2485a,CUI-DarkViolet-883,Cuidado del Bebé,9.46,15.46
25db1364,BEB-Maroon-243,Bebidas,47.08,82.12
fa9efddc,HIG-MediumVioletRed-542,Higiene Personal,15.83,29.1
942321e8,HOG-LightGray-388,Hogar,29.79,58.82
1fa7764d,HIG-Aqua-323,Higiene Personal,9.34,15.03
acc08704,HOG-DarkSeaGreen-534,Hogar,9.22,15.29
ea37cf69,MOD-Purple-866,Moda,19.69,27.73
fab13b3e,PES-Tomato-328,Pescados,8.34,11.99
d1168c8c,FAR-DarkMagenta-562,Farmacia,11.51,19.36
d062e135,,Salud,8.16,15.74
53c78bb7,MOD-Gainsboro-891,Moda,,29.21
740f6431,ROP-OrangeRed-945,Ropa Hombre,21.84,39.01
4fcd7092,PAP-Black-303,Papelería,12.8,17.03
8dc0828b,ACC-Linen-338,Accesorios Móviles,53.84,88.13
0068deaf,PES-LightBlue-409,Pescados,62.28,108.8
70a40185,PES-HotPink-985,Pescados,16.38,31.23
863e3991,MOD-LemonChiffon-977,Moda,42.78,69.09
3fe1cecd,MOD-LightGray-140,Moda,10.94,17.67
4c177b38,TEL-BlanchedAlmond-121,Televisión y Audio,18.54,34.51
ac33076d,PAP-Salmon-327,Papelería,40.28,68.06
81d4ad22,HIG-LightGoldenRodYellow-609,Higiene Personal,10.12,17.95
5ed87dbc,LEN-Chocolate-730,Lencería,55.18,100.5
f7cd94bb,LÁC-SteelBlue-599,Lácteos,15.33,26.85
1db862b0,AUT-DarkSlateBlue-661,Automotriz,17.4,34.62
fb588620,CON-OrangeRed-261,Congelados,24.99,34.39
2e2d962e,BEL-OldLace-274,Belleza,21.28,35.85
36375470,PAP-DodgerBlue-537,Papelería,19.68,34.1
fe4ad678,CUI-Gold-285,Cuidado del Bebé,30.24,57.85
ac3d0065,ACC-Chartreuse-336,Accesorios Móviles,14.1,24.82
32875db0,FAR-MediumAquaMarine-233,Farmacia,11.4,22.53
627480cf,PEQ-RosyBrown-379,Pequeños Electrodomésticos,36.19,51.91
4d33bb6b,CUI-Orchid-810,Cuidado del Bebé,67.9,105.81
cdc498c4,CON-DarkBlue-813,Congelados,17.97,25.52
f1f55c48,CAR-Brown-517,Carnes,64.43,97.77
8f157ae7,DEC-RoyalBlue-428,Decoración,27.9,37.91
2f2bcdd7,BEB-Aquamarine-849,Bebidas,8.6,14.89
372ce824,REL-DodgerBlue-349,Relojería,19.17,26.6
a903143c,MUE-LightBlue-714,Muebles,13.56,25.51
917b9778,MAS-PeachPuff-835,Mascotas,12.97,17.95
c9698ed9,FER-SeaGreen-116,Ferretería,14.62,22.22
38cd706c,PES-ForestGreen-521,Pescados,21.99,37.77
db547770,ROP-SeaGreen-253,Ropa Hombre,12.3,20.32
1699bc23,BEB-AntiqueWhite-789,Bebidas,13.57,23.17
ca955c15,TEL-CadetBlue-986,Televisión y Audio,47.94,63.37
b3da08c1,ALI-GhostWhite-877,Alimentos,23.23,45.46
31fb3c46,INF-Beige-310,Informática,9.3,13.7
db7cf3ce,REL-SaddleBrown-882,Relojería,12.1,21.99
6a83047c,VIA-LemonChiffon-891,Viaje,31.04,60.83
9193e6bd,DEP-Black-981,Deportes,37.19,74.17
05191781,CAM-SkyBlue-705,Camping,30.65,51.57
0ae3839b,PAN-PaleVioletRed-700,Panadería,27.72,48.35
1f0d63f4,FER-Tan-325,Ferretería,50.22,89.39
b027bbfb,DEP-DarkGray-677,Deportes,68.8,90.52
977f48d4,INF-LightSteelBlue-499,Informática,19.43,29.49
3b7c0051,TEL-DarkViolet-471,Televisión y Audio,16.36,22.02
26ae9aea,PEQ-Azure-274,Pequeños Electrodomésticos,13.91,27.35
0cd8628c,ALI-BlueViolet-319,Alimentos,12.3,20.38
babb2530,MOD-MediumTurquoise-360,Moda,15.41,23.68
eed172b4,ELE-Lavender-585,Electrónica,24.53,34.21
277a40aa,ELE-DeepSkyBlue-960,Electrónica,21.47,40.55
fea50f44,FRU-Cyan-819,Frutas y Verduras,24.73,41.75
c2810eb5,ROP-Tomato-941,Ropa Mujer,22.01,35.43
90178797,CAR-SkyBlue-184,Carnes,18.37,35.6
cc9e1122,MOD-SandyBrown-318,Moda,27.32,49.17
f83a9bc0,,Calzado,25.06,45.07
eada9699,BIS-BurlyWood-695,Bisutería,30.56,41.27
4c788ff3,CON-Aqua-948,Congelados,17.63,25.32
bddc6aa6,BEL-LightSkyBlue-847,Belleza,38.88,71.53
958e75a7,,Informática,15.51,26.45
9a82b1cb,LIM-DarkGreen-187,Limpieza,12.62,20.82
4eb37d48,MAS-DarkSalmon-688,Mascotas,25.79,41.2
e8d80c19,PAN-Yellow-788,Panadería,35.34,55.23
a0801935,DEC-RoyalBlue-121,Decoración,24.09,45.62
07464cb6,HIG-OrngeRed-248,Higiene Personal,50.26,77.99
612cd529,TEL-YellowGreen-739,Televisión y Audio,7.39,13.79
f95da9b7,BIS-MediumTurquoise-493,Bisutería,26.91,35.26
f2a505ea,ROP-PaleVioletRed-565,Ropa Niño,10.13,15.2
1c20fdfa,LÁC-Purple-702,Lácteos,21.42,40.27
66af2458,FRU-DarkSeaGreen-937,Frutas y Verduras,,29.07
760b0168,PES-Olive-897,Pescados,18.03,31.36
78e012e7,REL-Aquamarine-929,Relojería,14.54,20.77
777fb1ca,HOG-Red-710,Hogar,16.51,23.13
305e011a,BEB-Snow-901,Bebidas,20.12,29.31
3f229bfa,REL-Orange-617,Relojería,37.6,69.16
97aaffb6,BEL-Olive-553,Belleza,11.54,15.97
a75581b9,CUI-Sienna-554,Cuidado del Bebé,23.81,40.0
f0ba5087,LIM-Crimson-596,Limpieza,33.31,51.06
04d55744,MOD-Olive-900,Moda,29.12,48.16
f7e0cfdf,BEB-Thistle-283,Bebidas,36.39,58.79
f58a690b,PES-Gray-987,Pescados,37.68,72.6
556d364c,BEL-SkyBlue-275,Belleza,38.17,63.28
3078df1b,DEP-Blue-493,Deportes,40.87,77.02
462f82d0,ROP-FireBrick-824,Ropa Mujer,16.96,27.23
9a81a011,CUI-CadetBlue-641,Cuidado del Bebé,54.1,108.0
5b6cc98d,ROP-Turquoise-476,Ropa Hombre,25.68,40.0
32bfc761,,Calzado,13.75,21.24
3922af47,TEL-MediumSlateBlue-283,Televisión y Audio,5.15,8.69
615e3e72,ACC-Tomato-501,Accesorios Móviles,19.05,30.33
bbce4b76,REL-YellowGreen-405,Relojería,12.6,17.79
6f1742d4,CUI-MediumSlateBlue-234,Cuidado del Bebé,16.34,25.76
f9dbd3e2,PES-LavenderBlush-196,Pescados,22.53,38.31
0c2a4a6e,FRU-Chartreuse-857,Frutas y Verduras,29.84,
9e3b5fee,MAS-LightSkyBlue-388,Mascotas,33.49,54.18
a2e1c583,PES-HotPink-513,Pescados,10.83,14.28
ee10964b,PAP-LightSalmon-431,Papelería,12.1,22.65
0111dcd2,LÁC-Gray-744,Lácteos,28.91,57.25
0cba31a5,LEN-Linen-613,Lencería,5.65,8.5
66cfe195,PEQ-FireBrick-142,Pequeños Electrodomésticos,12.24,22.54
fdc2db77,LÁC-RoyalBlue-924,Lácteos,18.0,29.44
a48d869f,ALI-MediumVioletRed-856,Alimentos,25.29,46.95
6f481e71,SAL-Beige-302,Salud,14.09,19.9
b668ed4c,BEL-DarkSeaGreen-468,Belleza,14.69,23.73
222ff3e5,INF-BurlyWood-769,Informática,20.39,29.05
5f9a65c6,LIM-GhostWhite-689,Limpieza,13.76,25.3
5486132c,BIS-MediumBlue-201,Bisutería,43.12,84.72
e6d15370,SAL-Brown-187,Salud,17.79,25.12
d119bf25,PES-Green-506,Pescados,25.5,34.22
9cde6d52,CUI-Azure-434,Cuidado del Bebé,20.36,38.65
97541c96,DES-Brown-112,Despensa,30.12,48.92
70a55ed4,ROP-LightBlue-612,Ropa Hombre,14.27,28.35
7a36b990,FER-LawnGreen-808,Ferretería,10.9,21.66
2d857adb,DEC-RosyBrown-375,Decoración,21.04,32.5
a7bb0f5c,MOD-Ivory-439,Moda,18.32,32.22
9d57631a,CAL-SeaGreen-124,Calzado,10.64,19.89
3e909364,FAR-LIGHTGOLDENRODYELLOW-632,Farmacia,13.77,18.97
a916f7dc,AUT-OliveDrab-423,Automotriz,21.92,29.31
602ea965,MAS-Teal-942,Mascotas,15.6,21.29
9cf1ae93,,Belleza,19.89,28.65
23465292,DEP-SeaShell-512,Deportes,8.17,13.46
c38d7fde,VIA-Orange-239,Viaje,47.68,76.15
f4eb24ca,LEN-Snow-997,Lencería,31.71,43.98
ca6d27a1,PAP-RoyalBlue-609,Papelería,21.38,37.06
1bfdf367,DES-HoneyDew-741,Despensa,20.82,39.06
73723feb,BEB-LightGreen-916,Bebidas,37.13,66.1
61598bf9,BEL-OliveDrab-140,Belleza,,28.67
7eabdc05,MAS-DarkRed-609,Mascotas,10.74,16.68
e607f299,ELE-YellowGreen-823,Electrónica,7.59,10.72
cda70a66,HIG-DeepSkyBlue-614,Higiene Personal,5.79,10.83
dde35b28,ILU-Navy-555,Iluminación,17.7,30.19
73994e18,ROP-GoldenRod-492,Ropa Mujer,16.91,26.26
6f594e0f,ELE-DarkCyan-953,Electrónica,19.42,26.76
ecdf9aa9,DEC-AntiqueWhite-609,Decoración,14.95,25.43
7bab5fbf,ROP-Moccasin-421,Ropa Niño,26.8,35.32
0cbeeb5f,ALI-Aqua-796,Alimentos,27.54,55.03
b5b605c9,ROP-LightSlateGray-509,Ropa Niño,24.75,46.03
2366ad80,CAM-Maroon-917,Camping,17.84,30.35
c5a3ff00,FAR-LightSkyBlue-996,Farmacia,28.94,41.55
8df7b051,LÁC-SpringGreen-461,Lácteos,32.11,54.36
bd30d243,DEP-LightSkyBlue-273,Deportes,10.0,15.95
ae17ee5a,CAR-LightYellow-203,Carnes,31.34,51.36
0b34e795,AUT-MediumSeaGreen-396,Automotriz,11.97,17.65
41538e0b,JUG-LemonChiffon-170,Juguetes,51.18,86.27
b943f45f,ROP-DarkGreen-119,Ropa Mujer,42.81,57.45
9fbbb138,JUG-LightYellow-358,Juguetes,41.64,67.08
87a0ddaf,AUT-Crimson-836,Automotriz,10.63,14.19
24bf0091,PAP-DarkSalmon-316,Papelería,25.04,49.53
42a7785e,SAL-SpringGreen-109,Salud,25.3,35.78
93ab5eae,ROP-IndianRed-752,Ropa Hombre,11.02,14.54
